key,tag,sha256,idle
1aac7ca2889201a62b91caae91c67ffbd925833a,964800,e9723f0b8e868012bd0bad6c850fe8c6d08a76dc2a9ff2d0b9c1b3bb8a1286eb,0
1ab2a0d23e5a032b6dcd6a3d0976c2af4d2c27f8,435797,5b3360be30cdf39081153cf9d30bfb0503c011462fc9f77f097127c83ef0f4d9,0
1ac2d7b4b4d7e16b9378eab21ba469689dfb3b9c,589760,4b4f16f1a838558ab27e33389fc59029b4e4cd30d6e167b8060d0d7281aa6b1c,0
1b12e8af9e76effeda1ca39e8831274375421dce,589760,a34e751e3dc97b496038f13b945aca432e8697bd15127a4ec740826a4d2f920e,0
1bac389709b9e107e0a62893e3a851a257a8176a,5870337,f6d2c954a5e0aeeb63717aeb3cda8f9d31b03bfb3b11ff9a1d5fcb1db005f397,0
1bd3a52db801c911efb202f627bf0383829ebcfd,710944,d00dad6f80b7eab804479a58634a58a50966366627f847e47848bac52873995d,0
1c1bca3a5217cc47fe06dce3471ffffa75659d65,909,ccc2cee82c0b90147a0ca5babacd3bad67ae93a6a3cbce5bb4ba52e2e34cc510,0
1cd20393e7b9ca9abb5217aca514666e9721600b,739232,bfaa30947cc0c3070cb35cebe378f56099098e967e23536738d1bfc137653352,0
1cdbe35288055ad10b9d0e209c061b8d0dfcf049,2418800,8a10e1cc766d776b0682caa224bb8592b8cea4735128676b5164d5997bc33474,0
1d0b804064fee5feebb1fc4a77828c6330ed220f,39734,3d7c444d7c9ac8292e79264a4cdc29394b7a30fa7f55e78b60ed9e09d639c97e,0
1d2fad2bdd41bcddceb320f2786cb2826880606f,2187,df57f576f5ef16a454ae2776dcc777ffef0bc824113043043b7218c829fc7405,0
1d377a5499bc418173506622423f847ac3f5fff3,720736,8b3546033723122a9a9080d91bf75fb573d8700ac480fefce40cb976aa7cbf2d,0
1d3893c574634e7e943103c33a70e572ec4fc6dc,696735,b5bd4d95b49136d744df2243dab2182764dc7a7315bf7fe249a45fa9b8f583f9,0
1d40c268bab030a40aa7227f45a063d26e103832,509440,b1f31048dbf07a21bc226e29bba13bc4fd83a1e517e6cbc7629721753dc7185c,0
1d561ac25876d6c0f42db09870c30536b86af9d5,388448,faa378ae5492b23113d4ee83b39bfa0a96cb18cf3a895b339e13b3edaf74693e,0
1dbcf8dd0bf6e9ae02f2373be49eda48ddc23bab,509440,ddcf565cb75ba3d6d40ac6e5b7ac2935b90a1210c3d929cd2ca44f7349a6f372,0
1df7d0fc3549c4f89d2e1ea33d8f6e6b7a3fbd13,509440,b7306c790b83ce2b33139677ac7b2555dccc9e974a90456840a720d9326cd24f,0
1e21cf38392ec36d057c13bc1e1976075c5349e5,2422434,5a1e6d0393c72d2c17483eddef327a7090c9a51989f8f2ebc52d5322dcbcacac,0
1e338485112c383af6713ecdf1a0279da7d8b212,2329,eb73a3622ba91b5efa27cc3dbe36b4e01ba3e88630fff59159fa4ff3e08bbeaa,0
1e6ac69ec24cb34039708b5d954732983aa55c07,8672322,1b119fa76913d752f1003222865691e56f69fbff53b257acc10f8fd183d4f70b,0
1e742e9c9afe44161f9b1b1b0d4488178113cc39,509440,9a7313277b8cd2230096c7e63fd815b0a21b6b69c42ec559d59ee4759d387537,0
1e8ef3e5a6de66fc3151e1e2128afe4a77a18f79,794656,0c309b7e078d6b5ff9baa0efea91c70bb049ee661b713d95f2f8fcbf9316f648,0
1e95340ff836fad1b5932e800fb7b8c5e6d78a74,2480466,27fc476bfe7f17299480be2273fc0608e4d5a99aba2ab5dec5374b4482d1a566,0
1e9b99f17896846cf2d07dc6e672a049d8cd30f3,800608,a961b22ad2e5a6cca5e5915fe9ae62f15f2dd31c94d839a8794fdca5c60f6c54,0
1f13439d4ab3a03c6ccf57fddc509a034c0e27e9,509440,ba7a404710a0e476c4283645c59b9f680d47e2714e17d336f5bf3409287264fa,0
1f6bec0b35164b515a6d9a80f29840b477595f7a,1856,1ac341afb5d190c6d4376d73776c81ce117800dc64f68fefe5a5168d474ba3d7,1
1f818f98745d11f26721514d7ffa810ab586014d,388448,02f617f66e21d118d015cc49b7b72b98104dae2e50d979c33765bbb04b33e56e,0
1faa40002b1db3d0f6ae81ef225f7fd769fb7f94,2481202,d2fd2dd3f11a2ae4b21f27f57b9a174f7b12753f0872e334aef5921b762a8e7e,0
1fe1aa20ad163196717a9954a0f181428ee46d66,6133233,05467c7d69c3755d66e02b34d58d9643d0b2e7c28d3e761ba6036d7c855326c5,0
1fee4cdc607c5ce9abb623851fb07d9e10e1f420,678903,8d0d18d79af91cc3b41e365cde4de7067ca32ac84a48a58306241157e814fcfb,0
2017b92a8c366d42e7c679d10f441289be94546e,589760,54728423a03dfb8b56afd29c48ff5f9f520b14dc4760141e9187ef4eace60d4a,0
